fromTid,toTid
tt0076987,tt0160277
tt0076987,tt0075860
tt0076987,tt0056751
tt0076994,tt0115378
tt0076994,tt0191423
tt0076994,tt0034247
tt0076994,tt0231046
tt0076994,tt0437018
tt0076994,tt0071050
tt0076994,tt0062544
tt0076994,tt1055335
tt0076994,tt0830298
tt0076994,tt0118266
tt0076994,tt0053522
tt0076994,tt0044091
tt0077000,tt0078638
tt0077000,tt0081873
tt0077000,tt1606375
tt0077000,tt0758737
tt0077000,tt1796960
tt0077000,tt0081856
tt0077000,tt0081858
tt0077000,tt0096635
tt0077000,tt0209069
tt0077000,tt0103491
tt0077000,tt0361217
tt0077000,tt1723760
tt0077003,tt0086687
tt0077003,tt0085788
tt0077003,tt0074016
tt0077003,tt0101120
tt0077003,tt0083479
tt0077003,tt0086787
tt0077003,tt0088527
tt0077003,tt0063878
tt0077003,tt0108927
tt0077003,tt0096694
tt0077003,tt0057751
tt0077003,tt0086681
tt0077008,tt0068067
tt0077008,tt0082348
tt0077008,tt0086730
tt0077008,tt0367345
tt0077008,tt0108968
tt0077008,tt0364817
tt0077008,tt0112230
tt0077008,tt0460644
tt0077008,tt0115163
tt0077008,tt0111999
tt0077008,tt1199099
tt0077008,tt0158408
tt0024130,tt0033117
tt0024130,tt0029395
tt0024130,tt0050646
tt0024130,tt0027413
tt0024130,tt0033105
tt0024130,tt0029675
tt0024130,tt0022453
tt0024130,tt0030651
tt0024130,tt0042755
tt0024130,tt0032668
tt0024130,tt0033137
tt0024130,tt0030171
tt0077037,tt0078682
tt0077037,tt0072515
tt0077037,tt0057765
tt0077037,tt0068059
tt0077089,tt0066626
tt0077089,tt0898266
tt0077089,tt0086770
tt0077089,tt0115369
tt0077089,tt0098904
tt0077089,tt0092400
tt0077089,tt0065329
tt0077089,tt0065314
tt0077089,tt0077097
tt0077089,tt0072582
tt0077089,tt0072500
tt0077089,tt0068128
tt0077097,tt0083455
tt0077097,tt0066626
tt0077097,tt0065314
tt0077097,tt0098904
tt0077097,tt0077089
tt0077097,tt0086770
tt0077097,tt0094514
tt0077097,tt0898266
tt0077097,tt0068049
tt0077097,tt0075584
tt0077097,tt0072582
tt0077097,tt0068128
tt0077132,tt0052540
tt0077132,tt0063198
tt0077132,tt0054366
tt0077132,tt0055441
tt0077132,tt0060486
tt0077132,tt0062042
tt0077132,tt0063598
tt0077132,tt0062044
tt0077132,tt0063169
tt0077132,tt0062009
tt0077132,tt0066639
tt0077132,tt0059159
tt0077147,tt0332379
tt0077147,tt0076582
tt0077147,tt0074963
tt0077147,tt0079583
tt0077147,tt0088258
tt0077147,tt0119164
tt0077147,tt1090689
tt0077147,tt0076816
tt0077147,tt0310281
tt0077147,tt0063929
tt0077147,tt0073691
tt0077147,tt0058182
tt0077157,tt1151319
tt0077157,tt0053416
tt0077157,tt1113829
tt0077157,tt0076451
tt0077157,tt1734477
tt0077157,tt0298810
tt0077157,tt0112120
tt0077157,tt0071115
tt0077157,tt0893382
tt0077157,tt0119485
tt0077157,tt0124288
tt0077157,tt0063803
tt0077189,tt0077099
tt0077189,tt0059868
tt0077189,tt0109180
tt0077189,tt0074475
tt0077189,tt0070687
tt0077189,tt0068492
tt0077189,tt0052326
tt0077189,tt0074537
tt0077189,tt0079319
tt0077189,tt0083407
tt0077189,tt0086884
tt0077189,tt0069131
tt0077233,tt0094155
tt0077233,tt0073172
tt0077233,tt0071155
tt0077233,tt0076095
tt0077233,tt0107443
tt0077233,tt0102590
tt0077233,tt0093660
tt0077233,tt0068455
tt0077233,tt0073229
tt0077233,tt0097731
tt0077233,tt0110313
tt0077233,tt0083326
tt0077234,tt0081987
tt0077234,tt0039217
tt0077234,tt0072973
tt0077234,tt0068680
tt0077234,tt0035443
tt0077234,tt0955296
tt0077234,tt0325452
tt0077234,tt0037101
tt0077234,tt0067109
tt0077234,tt0034716
tt0077234,tt0038355
tt0077234,tt0075648
tt0024144,tt0037256
tt0024144,tt0030214
tt0024144,tt0035417
tt0024144,tt0068173
tt0024144,tt0047094
tt0024144,tt0056079
tt0024144,tt0040187
tt0024144,tt0029675
tt0024144,tt0030744
tt0024144,tt0074422
tt0024144,tt0053901
tt0024144,tt0030679
tt0077247,tt1705790
tt0077247,tt0043338
tt0077247,tt0070087
tt0077247,tt0250323
tt0077247,tt0086927
tt0077247,tt0080040
tt0077247,tt0099040
tt0077247,tt0053946
tt0077247,tt3385462
tt0077247,tt0078916
tt0077247,tt2978716
tt0077247,tt0074222
tt0077278,tt0080559
tt0077278,tt0083447
tt0077278,tt0075533
tt0077278,tt0070700
tt0077278,tt0210595
tt0077278,tt1232199
tt0077278,tt0077215
tt0077278,tt1053835
tt0077278,tt0084978
tt0077278,tt0458122
tt0077278,tt0076984
tt0077278,tt0077937
tt0077289,tt0082121
tt0077289,tt0073766
tt0077289,tt0076715
tt0077289,tt0084109
tt0077289,tt0076095
tt0077289,tt0073634
tt0077289,tt0069404
tt0077289,tt0064840
tt0077289,tt0081751
tt0077289,tt0067589
tt0077289,tt0061385
tt0077289,tt0073526
tt0077300,tt0054417
tt0077300,tt0065205
tt0077300,tt0187774
tt0077300,tt0228157
tt0077300,tt0055354
tt0077300,tt0054463
tt0077300,tt0157218
tt0077300,tt0077125
tt0077300,tt0068285
tt0077300,tt0065700
tt0077300,tt0187775
tt0077300,tt0066815
tt0077321,tt0083806
tt0077321,tt0071415
tt0077321,tt0084109
tt0077321,tt0061105
tt0077321,tt0077304
tt0077321,tt0078952
tt0077321,tt0088930
tt0077321,tt0082853
tt0077321,tt1709222
tt0077321,tt0062370
tt0077321,tt0814077
tt0077321,tt0073739
tt0077362,tt0118799
tt0077362,tt0101748
tt0077362,tt0066819
tt0077362,tt0072684
tt0077362,tt0031381
tt0077362,tt0052893
tt0077362,tt0036868
tt0077362,tt0059113
tt0077362,tt0034583
tt0077362,tt0116209
tt0077362,tt0159365
tt0077362,tt0086617
tt0077381,tt0874424
tt0077381,tt2461830
tt0077381,tt0063385
tt0077381,tt0100409
tt0077381,tt0134905
tt0077381,tt0029440
tt0077381,tt0075389
tt0077402,tt0100260
tt0077402,tt0280609
tt0077402,tt0100258
tt0077402,tt0462322
tt0077402,tt0083907
tt0077402,tt0114508
tt0077402,tt0780583
tt0077402,tt0096511
tt0077402,tt0433362
tt0077402,tt0892899
tt0077402,tt1077258
tt0077402,tt0093185
tt0077415,tt0074113
tt0077415,tt0083055
tt0077415,tt0069236
tt0077415,tt0171617
tt0077415,tt0073589
tt0077415,tt0124596
tt0077415,tt0165325
tt0077415,tt0072013
tt0077415,tt0068260
tt0077415,tt0081593
tt0077415,tt0189799
tt0077415,tt0212049
tt0077452,tt0088784
tt0077452,tt0140601
tt0077452,tt0096006
tt0077452,tt1280567
tt0077452,tt0118304
tt0077452,tt0180837
tt0077452,tt0429743
tt0077452,tt0997039
tt0077452,tt0117910
tt0077452,tt0082343
tt0077452,tt0078768
tt0077452,tt0077393
tt0077474,tt0083190
tt0077474,tt0096933
tt0077474,tt0936501
tt0077474,tt0116830
tt0077474,tt0070034
tt0077474,tt0097202
tt0077474,tt0076637
tt0077474,tt0399146
tt0077474,tt0073018
tt0077474,tt0111257
tt0077474,tt0104684
tt0077474,tt0090180
tt0077482,tt0183637
tt0077482,tt0075793
tt0077482,tt0104663
tt0077482,tt0102693
tt0077482,tt1456472
tt0077482,tt0082073
tt0077482,tt0208990
tt0077482,tt0379350
tt0077482,tt0099307
tt0077482,tt0929412
tt0077482,tt0068950
tt0077482,tt0951279
tt0077523,tt0077696
tt0077523,tt0085387
tt0077523,tt0080377
tt0077523,tt0099005
tt0077523,tt0082136
tt0077523,tt0111512
tt0077523,tt0098097
tt0077523,tt0087032
tt0077523,tt0080801
tt0077523,tt0117723
tt0077523,tt0087062
tt0077523,tt0105477
tt0077533,tt0111468
tt0077533,tt0371334
tt0077533,tt0075168
tt0077533,tt0246611
tt0077533,tt0073706
tt0077533,tt0375149
tt0077533,tt0225679
tt0077533,tt1277936
tt0077533,tt0114710
tt0077533,tt1404680
tt0077533,tt1237926
tt0077533,tt0108373
tt0077549,tt1032821
tt0077549,tt0242508
tt0077549,tt0075451
tt0077549,tt0071532
tt0077549,tt0093737
tt0077549,tt0396271
tt0077549,tt0086512
tt0077549,tt0165643
tt0077549,tt0124179
tt0077549,tt0109588
tt0077549,tt0079771
tt0077549,tt0411270
tt0077573,tt0084698
tt0077573,tt0084488
tt0077573,tt0135674
tt0077573,tt0086560
tt0077573,tt0091052
tt0077573,tt0074381
tt0077573,tt1093361
tt0077573,tt0084904
tt0077573,tt0492899
tt0077573,tt0082734
tt0077573,tt0312700
tt0077573,tt0109563
tt0077594,tt0068935
tt0077594,tt0104815
tt0077594,tt0936501
tt0077594,tt0070034
tt0077594,tt0372784
tt0077594,tt0068767
tt0077594,tt0271027
tt0077594,tt0330793
tt0077594,tt0067824
tt0077594,tt0120784
tt0077594,tt0111257
tt0077594,tt0079116
tt0077598,tt0103882
tt0077598,tt0053390
tt0077598,tt0081746
tt0077598,tt0896866
tt0077598,tt1704619
tt0077598,tt0096257
tt0077598,tt1095768
tt0077598,tt2120843
tt0077598,tt0088650
tt0077598,tt0192335
tt0077598,tt1826020
tt0077598,tt0240264
tt0077621,tt0068805
tt0077621,tt0074777
tt0077621,tt0100828
tt0077621,tt0067699
tt0077621,tt0066286
tt0077621,tt0082934
tt0077621,tt0093277
tt0077621,tt0104804
tt0077621,tt0083678
tt0077621,tt0074906
tt0077621,tt0068509
tt0077621,tt0073008
tt0077663,tt0116483
tt0077663,tt0240890
tt0077663,tt0090305
tt0077663,tt0089853
tt0077663,tt0088161
tt0077663,tt0086873
tt0077663,tt0090685
tt0077663,tt0094812
tt0077663,tt0033712
tt0077663,tt0113819
tt0077663,tt0207201
tt0077663,tt0211915
tt0077681,tt0295700
tt0077681,tt0454841
tt0077681,tt0076590
tt0077681,tt0068833
tt0077681,tt0077713
tt0077681,tt0082418
tt0077681,tt0082495
tt0077681,tt0086320
tt0077681,tt0070047
tt0077681,tt0087050
tt0077681,tt0082118
tt0077681,tt0077651
tt0077696,tt0073878
tt0077696,tt0076729
tt0077696,tt0070680
tt0077696,tt0074564
tt0077696,tt0083064
tt0077696,tt0082136
tt0077696,tt0081529
tt0077696,tt0078227
tt0077696,tt0086379
tt0077696,tt0087032
tt0077696,tt0070915
tt0077696,tt0082042
tt0077713,tt0295700
tt0077713,tt0856288
tt0077713,tt0454841
tt0077713,tt0068833
tt0077713,tt0082418
tt0077713,tt0896534
tt0077713,tt0082495
tt0077713,tt0086320
tt0077713,tt0087050
tt0077713,tt0082118
tt0077713,tt0077681
tt0077713,tt0077651
tt0006764,tt0031647
tt0006764,tt0005753
tt0006764,tt0007530
tt0006764,tt0028804
tt0006764,tt0040919
tt0006764,tt0022732
tt0006764,tt0024476
tt0006764,tt0027908
tt0006764,tt0012202
tt0006764,tt0012382
tt0006764,tt0023003
tt0006764,tt0044962
tt0024240,tt0022268
tt0024240,tt0018102
tt0024240,tt0019401
tt0024240,tt0019355
tt0024240,tt0023814
tt0024240,tt0027996
tt0024240,tt0019831
tt0024240,tt0017898
tt0024240,tt0019151
tt0024240,tt0030993
tt0024240,tt0022905
tt0024240,tt0017437
tt0077748,tt0065909
tt0077748,tt0083059
tt0077748,tt0157371
tt0077748,tt0072075
tt0077748,tt0242632
tt0077748,tt0077465
tt0077834,tt0054673
tt0077834,tt0054333
tt0077834,tt0174917
tt0077834,tt0400172
tt0077834,tt0097171
tt0077834,tt0059464
tt0077834,tt0088100
tt0077834,tt0109376
tt0077834,tt0057859
tt0077834,tt0053464
tt0077834,tt0089280
tt0077834,tt0075343
tt0077838,tt0473692
tt0077838,tt0069090
tt0077838,tt0079400
tt0077838,tt0065976
tt0077838,tt0122689
tt0077838,tt0893382
tt0077838,tt0075244
tt0077838,tt0186508
tt0077838,tt0061589
tt0077838,tt0085809
tt0077838,tt0088178
tt0077838,tt0387412
tt0077864,tt0102351
tt0077864,tt0066735
tt0077864,tt0064300
tt0077864,tt0095975
tt0077864,tt2250661
tt0077864,tt0327546
tt0077864,tt1135940
tt0077864,tt0082924
tt0077864,tt0062645
tt0077864,tt0127368
tt0077864,tt0114899
tt0077864,tt0085454
tt0024264,tt0216883
tt0024264,tt0078643
tt0024264,tt0050112
tt0024264,tt0054195
tt0024264,tt0009309
tt0024264,tt0036940
tt0024264,tt0058385
tt0024264,tt0168962
tt0024264,tt0300877
tt0024264,tt0110367
tt0024264,tt0041594
tt0024264,tt0044672
tt0077925,tt0052923
tt0077925,tt0038890
tt0077925,tt0041931
tt0077925,tt0035797
tt0077925,tt0046309
tt0077925,tt0038823
tt0077925,tt0204234
tt0077925,tt0066839
tt0077925,tt0046511
tt0077925,tt0036483
tt0077925,tt0047336
tt0077925,tt0053856
tt0077945,tt0078935
tt0077945,tt0161849
tt0077945,tt0066144
tt0077945,tt0078113
tt0077945,tt0072614
tt0077945,tt0075160
tt0077945,tt0074670
tt0077945,tt0074682
tt0077945,tt0069956
tt0077945,tt0078936
tt0077945,tt0078437
tt0077945,tt0075984
tt0077975,tt0088794
tt0077975,tt0129387
tt0077975,tt0163651
tt0077975,tt0283111
tt0077975,tt0212338
tt0077975,tt0357413
tt0077975,tt0080339
tt0077975,tt0147800
tt0077975,tt0088128
tt0077975,tt0405422
tt0077975,tt1155056
tt0077975,tt0063374
tt0077986,tt0030192
tt0077986,tt0028270
tt0077986,tt0049964
tt0077986,tt0033805
tt0077986,tt0056187
tt0077986,tt0027115
tt0077986,tt0040155
tt0077986,tt0092946
tt0077986,tt0061786
tt0077986,tt0026811
tt0077986,tt0041616
tt0077986,tt0026978
tt0078089,tt0213673
tt0078089,tt0048256
tt0078089,tt0149677
tt0078089,tt0066561
tt0078089,tt0077408
tt0078089,tt0076294
tt0078089,tt1843902
tt0078089,tt0059887
tt0078089,tt0043080
tt0078089,tt0085830
tt0078089,tt0040920
tt0078089,tt1266003
tt0078163,tt0057413
tt0078163,tt0099512
tt0078163,tt0095159
tt0078163,tt0095031
tt0078163,tt0109813
tt0078163,tt0087928
tt0078163,tt0084814
tt0078163,tt0104431
tt0078163,tt0099785
tt0078163,tt0122933
tt0078163,tt0104952
tt0078163,tt0075066
tt0078252,tt0085127
tt0078252,tt0089177
tt0078252,tt0087578
tt0078252,tt0105399
tt0078252,tt0080436
tt0078252,tt0111512
tt0078252,tt0080623
tt0078252,tt0074747
tt0078252,tt0085211
tt0078252,tt0090342
tt0078252,tt0068000
tt0078252,tt0076227
tt0078326,tt0064513
tt0078326,tt0115530
tt0078326,tt0073918
tt0078326,tt0071746
tt0078326,tt0078736
tt0078326,tt0063303
tt0078326,tt0068168
tt0078326,tt0069121
tt0078326,tt0076637
tt0078326,tt0067980
tt0078326,tt0090180
tt0078326,tt0068189
tt0078350,tt0073634
tt0078350,tt0112826
tt0078350,tt0078801
tt0078350,tt1778360
tt0078350,tt0076809
tt0078350,tt0075166
tt0078350,tt0078856
tt0078350,tt0073526
tt0078350,tt0071718
tt0078350,tt0075620
tt0078350,tt0069005
tt0078350,tt0076715
tt0078437,tt0078113
tt0078437,tt2066123
tt0078437,tt0077945
tt0078437,tt0092865
tt0078437,tt0091425
tt0078437,tt0090788
tt0078437,tt0105133
tt0078437,tt0078936
tt0078437,tt0095952
tt0078437,tt0073485
tt0078437,tt0075984
tt0078437,tt0105785
tt0078444,tt0116269
tt0078444,tt0074963
tt0078444,tt0090966
tt0078444,tt0850359
tt0078444,tt0107824
tt0078444,tt0087747
tt0078444,tt0084776
tt0078444,tt0081758
tt0078444,tt0065380
tt0078444,tt0095654
tt0078444,tt0102849
tt0078444,tt0069808
tt0078446,tt0105793
tt0078446,tt0079813
tt0078446,tt0841046
tt0078446,tt0079367
tt0078446,tt0088258
tt0078446,tt0332379
tt0078446,tt0119164
tt0078446,tt0310281
tt0078446,tt0086366
tt0078446,tt0165710
tt0078446,tt0108525
tt0078446,tt0058182
tt0024314,tt0021381
tt0024314,tt0029588
tt0024314,tt0023590
tt0024314,tt0026121
tt0024314,tt0024115
tt0024314,tt0034236
tt0024314,tt0029864
tt0024314,tt0034965
tt0078488,tt0084714
tt0078488,tt0098659
tt0078488,tt0065133
tt0078488,tt0071155
tt0078488,tt0089383
tt0078488,tt0080030
tt0078488,tt0861745
tt0078488,tt0069786
tt0078488,tt0076059
tt0078488,tt0059389
tt0078488,tt0079640
tt0078488,tt0096203
tt0078588,tt0264234
tt0078588,tt0277490
tt0078588,tt0133318
tt0078588,tt2942012
tt0078588,tt0117965
tt0078588,tt0135096
tt0078588,tt0235327
tt0078588,tt0069733
tt0078588,tt2600158
tt0078588,tt0334835
tt0078588,tt0810617
tt0078588,tt0135095
tt0078607,tt0066701
tt0078607,tt0057765
tt0078607,tt0225573
tt0078607,tt0377818
tt0078607,tt0081859
tt0078607,tt0942385
tt0078607,tt0486946
tt0078607,tt0425061
tt0078607,tt0800328
tt0078607,tt0119025
tt0078607,tt0274166
tt0078607,tt0397306
tt0078610,tt0294564
tt0078610,tt0086770
tt0078610,tt0070991
tt0078610,tt0073955
tt0078610,tt0085050
tt0078610,tt0088470
tt0078610,tt0092339
tt0078610,tt0075596
tt0078610,tt0088526
tt0078610,tt0072582
tt0078610,tt0053810
tt0078610,tt0081869
tt0078622,tt0160356
tt0078622,tt0879866
tt0078622,tt0116495
tt0078622,tt0113267
tt0078622,tt0077364
tt0078622,tt0109989
tt0078622,tt0083470
tt0078622,tt0109988
tt0078622,tt0109990
tt0078622,tt0107082
tt0078622,tt0113266
tt0078622,tt0062572
tt0078701,tt1785938
tt0078701,tt0127999
tt0078701,tt0185075
tt0078701,tt0765621
tt0078714,tt0198253
tt0078714,tt0103530
tt0078714,tt0085060
tt0078714,tt0125616
tt0078714,tt0224947
tt0078714,tt0145627
tt0078714,tt0108871
tt0078714,tt0320773
tt0078714,tt0094459
tt0078714,tt0086744
tt0078714,tt0101235
tt0078714,tt0096610
tt0078723,tt0032553
tt0078723,tt1234548
tt0078723,tt0107144
tt0078723,tt0066026
tt0078723,tt0086450
tt0078723,tt0060474
tt0078723,tt0102059
tt0078723,tt0065528
tt0078723,tt0093105
tt0078723,tt0053084
tt0078723,tt0060921
tt0078723,tt0083131
tt0078767,tt0093177
tt0078767,tt0100258
tt0078767,tt0083972
tt0078767,tt0080057
tt0078767,tt0083907
tt0078767,tt0079714
tt0078767,tt0087800
tt0078767,tt0057129
tt0078767,tt0074285
tt0078767,tt0103919
tt0078767,tt0096071
tt0078767,tt0077394
tt0078771,tt0054389
tt0078771,tt0060675
tt0078771,tt0027914
tt0078771,tt0167460
tt0078771,tt0073114
tt0078771,tt0053198
tt0078771,tt0052338
tt0078771,tt0070460
tt0078771,tt0055032
tt0078771,tt0050714
tt0078771,tt0061955
tt0078771,tt0064285
tt0078790,tt0069291
tt0078790,tt0076137
tt0078790,tt0058230
tt0078790,tt0061333
tt0078790,tt0062190
tt0078790,tt0059221
tt0078790,tt0080062
tt0078790,tt0079639
tt0078790,tt0066728
tt0078790,tt0066811
tt0078790,tt0074968
tt0078790,tt0075200
tt0078797,tt0107923
tt0078797,tt0102757
tt0078797,tt0081820
tt0078797,tt0491116
tt0078797,tt0055310
tt0078797,tt0081323
tt0078797,tt2077828
tt0078797,tt0074398
tt0078797,tt0057643
tt0078797,tt0065147
tt0078797,tt0101290
tt0078797,tt0073028
tt0078812,tt0075140
tt0078812,tt0074268
tt0078812,tt0063584
tt0078812,tt0072877
tt0078812,tt0071721
tt0078812,tt0095354
tt0078812,tt0082247
tt0078812,tt0085289
tt0078812,tt0072198
tt0078812,tt0194042
tt0078812,tt0075294
tt0078812,tt0077572
tt0078908,tt0099740
tt0078908,tt0044121
tt0078908,tt0087015
tt0078908,tt0071431
tt0078908,tt0080904
tt0078908,tt0094761
tt0078908,tt0091083
tt0078908,tt0081455
tt0078908,tt0073705
tt0078908,tt0051418
tt0078908,tt0047573
tt0078908,tt0114852
tt0078938,tt0077328
tt0078938,tt0079075
tt0078938,tt0067713
tt0078938,tt0077469
tt0078938,tt0076975
tt0078938,tt0095368
tt0078938,tt0081938
tt0078938,tt0211194
tt0078938,tt0122826
tt0078938,tt1874649
tt0078938,tt0084935
tt0078938,tt0103923
tt0079010,tt0083226
tt0079010,tt0090805
tt0079010,tt0066919
tt0079010,tt0049399
tt0079010,tt0092800
tt0079010,tt0061433
tt0079010,tt0075335
tt0079010,tt0099430
tt0079010,tt0054861
tt0079010,tt0055399
tt0079010,tt0117959
tt0079010,tt0020286
tt0079073,tt0104511
tt0079073,tt0287846
tt0079073,tt0219653
tt0079073,tt0021815
tt0079073,tt0847161
tt0079073,tt0103874
tt0079073,tt0075261
tt0079073,tt0085701
tt0079073,tt0082010
tt0079073,tt0021814
tt0079073,tt0023694
tt0079073,tt0079489
tt0079082,tt1489223
tt0079082,tt1421374
tt0079082,tt1134665
tt0079082,tt0393329
tt0079082,tt0425236
tt0079082,tt0106660
tt0079082,tt0116378
tt0079082,tt0217978
tt0079082,tt0099939
tt0079082,tt0133122
tt0079082,tt0112288
tt0079082,tt0118734
tt0079103,tt0437714
tt0079103,tt0074156
tt0079103,tt0083193
tt0079103,tt0093777
tt0079103,tt0080749
tt0079103,tt0121801
tt0079103,tt0104850
tt0079103,tt0121760
tt0079103,tt0116225
tt0079103,tt0064383
tt0079103,tt0106449
tt0079103,tt0069945
tt0079144,tt0065643
tt0079144,tt0075753
tt0079144,tt0086872
tt0079144,tt1838529
tt0079144,tt0081330
tt0079144,tt0460585
tt0079144,tt0393956
tt0079144,tt0309474
tt0079144,tt1558959
tt0079144,tt0124361
tt0079144,tt0243370
tt0079144,tt2215267
tt0079180,tt0070215
tt0079180,tt0077621
tt0079180,tt0057071
tt0079180,tt0065051
tt0079180,tt0076933
tt0079180,tt0071230
tt0079180,tt0054127
tt0079180,tt0067355
tt0079180,tt0059250
tt0079180,tt0084049
tt0079180,tt0101587
tt0079180,tt0068154
tt0079182,tt0057829
tt0079182,tt0120408
tt0079182,tt0060560
tt0079182,tt0057363
tt0079182,tt0051704
tt0079182,tt0097694
tt0079182,tt0155796
tt0079182,tt0084390
tt0079182,tt0082313
tt0079182,tt0094370
tt0079182,tt0054709
tt0079182,tt0063173
tt0079221,tt1708532
tt0079221,tt0157339
tt0079221,tt0215517
tt0079221,tt0086170
tt0079221,tt0112870
tt0079221,tt0398286
tt0079221,tt0070434
tt0079221,tt0306065
tt0079221,tt0495034
tt0079221,tt1579772
tt0079221,tt0068257
tt0079221,tt0466460
tt0079240,tt0936501
tt0079240,tt0096098
tt0079240,tt0106977
tt0079240,tt0120784
tt0079240,tt0372784
tt0079240,tt0105112
tt0079240,tt0070034
tt0079240,tt0083944
tt0079240,tt0111257
tt0079240,tt0079116
tt0079240,tt0102685
tt0079240,tt0257044
tt0024473,tt0358884
tt0024473,tt0024865
tt0024473,tt0253121
tt0024473,tt0024962
tt0024473,tt0025681
tt0024473,tt0024610
tt0024473,tt0026752
tt0024473,tt0070170
tt0024473,tt0028167
tt0024473,tt0023488
tt0024473,tt0080860
tt0024473,tt0031455
tt0079308,tt0077504
tt0079308,tt0069919
tt0079308,tt0093098
tt0079308,tt0077679
tt0079308,tt0087520
tt0079308,tt0377080
tt0079308,tt0071194
tt0079308,tt0088135
tt0079308,tt0063636
tt0079308,tt0061431
tt0079308,tt0085756
tt0079308,tt0090311
tt0079319,tt0123850
tt0079319,tt0064513
tt0079319,tt0072206
tt0079319,tt0077189
tt0079319,tt0368093
tt0079319,tt1841609
tt0079319,tt0067919
tt0079319,tt0068492
tt0079319,tt0069131
tt0079319,tt0961066
tt0079319,tt0273624
tt0079319,tt0063571
tt0079322,tt0102421
tt0079322,tt0053403
tt0079322,tt0055336
tt0079322,tt0058740
tt0079322,tt0047250
tt0079322,tt0073535
tt0079322,tt0051132
tt0079322,tt0055087
tt0079322,tt0074348
tt0079322,tt0082749
tt0079322,tt0053572
tt0079322,tt0087742
tt0079357,tt0293913
tt0079357,tt0223634
tt0079357,tt0094326
tt0079357,tt0076448
tt0079357,tt0249577
tt0079357,tt0499576
tt0079357,tt0246623
tt0079357,tt0073751
tt0079357,tt0081340
tt0079357,tt0134661
tt0079357,tt0208654
tt0079357,tt0063230
tt0079367,tt0332379
tt0079367,tt0105793
tt0079367,tt0078446
tt0079367,tt0088258
tt0079367,tt0091541
tt0079367,tt0119164
tt0079367,tt0093818
tt0079367,tt0310281
tt0079367,tt0108525
tt0079367,tt0165710
tt0079367,tt0841046
tt0079367,tt0058182
tt0079368,tt0083987
tt0079368,tt0104797
tt0079368,tt0077977
tt0079368,tt2707398
tt0079368,tt0447461
tt0079368,tt0835043
tt0079368,tt0080678
tt0079368,tt2199238
tt0079368,tt0308644
tt0079368,tt0377992
tt0079368,tt0059245
tt0079368,tt0459589
tt0079429,tt1629730
tt0079429,tt0155671
tt0079429,tt0065999
tt0079429,tt0080066
tt0079429,tt0088414
tt0079429,tt0073688
tt0079429,tt0259269
tt0079429,tt0219981
tt0079429,tt0063553
tt0079429,tt2073601
tt0079429,tt1813435
tt0079429,tt0083936
tt0079489,tt0083033
tt0079489,tt0095684
tt0079489,tt0079073
tt0079489,tt0066685
tt0079489,tt0104511
tt0079489,tt0079230
tt0079489,tt0080895
tt0079489,tt0103874
tt0079489,tt0079635
tt0079489,tt0080016
tt0079489,tt0114825
tt0079489,tt0083366
tt0079499,tt0067372
tt0079499,tt0084284
tt0079499,tt0068671
tt0079499,tt0119591
tt0079499,tt0065684
tt0079499,tt0070977
tt0079499,tt0040558
tt0079499,tt0434541
tt0079499,tt0383046
tt0079499,tt2160411
tt0079499,tt0082940
tt0079499,tt0376708
tt0079579,tt0091364
tt0079579,tt0095765
tt0079579,tt0261450
tt0079579,tt0061722
tt0079579,tt0046250
tt0079579,tt0075686
tt0079579,tt0087650
tt0079579,tt0314331
tt0079579,tt0079619
