filename,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,meanGenre,sdGenre,minGenre,maxGenre
titles02/index.html.5567,tt0105112,Die Stunde der Patrioten (1992),die stunde der patrioten,http://www.imdb.com/title/tt0105112/,6.9,65361,7020,1992,video.movie,1,2,51,532,127,3,3512.00000,2015.59272,2008,6361
titles03/index.html.2296,tt0105793,Wayne's World (1992),wayne s world,http://www.imdb.com/title/tt0105793/,7,88937,5640,1992,video.movie,3,3,37,330,160,2,2547.00000,2084.00000,463,4631
titles03/index.html.2321,tt0106918,Die Firma (1993),die firma,http://www.imdb.com/title/tt0106918/,6.8,69767,9240,1993,video.movie,2,4,32,283,126,3,3195.00000,2261.57998,1219,6361
titles03/index.html.2330,tt0107206,In the Line of Fire - Die zweite Chance (1993),in the line of fire die zweite chance,http://www.imdb.com/title/tt0107206/,7.2,62255,7680,1993,video.movie,2,11,36,207,128,3,3512.00000,2015.59272,2008,6361
titles02/index.html.14,tt0107614,Mrs. Doubtfire - Das stachelige Kindermädchen (1993),mrs doubtfire das stachelige kinderm dchen,http://www.imdb.com/title/tt0107614/,6.8,124836,7500,1993,video.movie,9,6,38,363,204,2,5496.00000,865.00000,4631,6361
titles03/index.html.2362,tt0108160,Schlaflos in Seattle (1993),schlaflos in seattle,http://www.imdb.com/title/tt0108160/,6.8,98224,6300,1993,video.movie,4,10,73,504,207,3,4322.66667,1803.39649,1976,6361
titles03/index.html.2387,tt0109040,Ace Ventura - Ein tierischer Detektiv (1994),ace ventura ein tierischer detektiv,http://www.imdb.com/title/tt0109040/,6.9,159072,5160,1994,video.movie,5,3,31,148,225,1,4631.00000,0.00000,4631,4631
titles03/index.html.2405,tt0109831,Vier Hochzeiten und ein Todesfall (1994),vier hochzeiten und ein todesfall,http://www.imdb.com/title/tt0109831/,7.1,87868,7020,1994,video.movie,24,16,46,652,186,3,4322.66667,1803.39649,1976,6361
titles03/index.html.2417,tt0110475,Die Maske (1994),die maske,http://www.imdb.com/title/tt0110475/,6.8,188286,6060,1994,video.movie,6,16,31,327,197,3,2549.33333,1527.41663,1009,4631
titles02/index.html.5566,tt0111257,Speed (1994),speed,http://www.imdb.com/title/tt0111257/,7.2,206087,6960,1994,video.movie,12,15,57,550,349,3,2060.00000,75.67034,2005,2167
titles02/index.html.2567,tt0111282,Stargate (1994),stargate,http://www.imdb.com/title/tt0111282/,7,123007,7260,1994,video.movie,6,5,67,271,232,2,2057.00000,110.00000,1947,2167
titles03/index.html.2443,tt0111503,True Lies - Wahre Lügen (1994),true lies wahre l gen,http://www.imdb.com/title/tt0111503/,7.2,151050,8460,1994,video.movie,7,15,46,771,331,2,2086.00000,81.00000,2005,2167
titles01/tt0046911,tt0046911,Die Teuflischen (1955),die teuflischen,http://www.imdb.com/title/tt0046911/,8.3,29309,6840,1955,video.movie,4,0,20,77,135,3,1309.33333,534.95815,704,2005
titles03/index.html.807,tt0050783,Die Nächte der Cabiria (1957),die n chte der cabiria,http://www.imdb.com/title/tt0050783/,8.3,20669,6600,1957,video.movie,14,6,7,95,74,1,6361.00000,0.00000,6361,6361
titles01/tt0050986,tt0050986,Wilde Erdbeeren (1957),wilde erdbeeren,http://www.imdb.com/title/tt0050986/,8.3,45457,5460,1957,video.movie,12,2,29,107,130,1,6361.00000,0.00000,6361,6361
titles01/tt0051201,tt0051201,Zeugin der Anklage (1957),zeugin der anklage,http://www.imdb.com/title/tt0051201/,8.5,40385,6960,1957,video.movie,3,8,23,32,172,3,3196.00000,2261.05418,1219,6361
titles02/index.html.1501,tt0054248,Rocco und seine Brüder (1960),rocco und seine br der,http://www.imdb.com/title/tt0054248/,8.3,8889,10620,1960,video.movie,9,7,18,37,38,3,2875.33333,2566.30790,257,6361
titles01/tt0055031,tt0055031,Das Urteil von Nürnberg (1961),das urteil von n rnberg,http://www.imdb.com/title/tt0055031/,8.3,28790,11160,1961,video.movie,17,21,30,98,156,3,2579.33333,2674.30020,643,6361
titles01/tt0055630,tt0055630,Die Leibwache (1961),die leibwache,http://www.imdb.com/title/tt0055630/,8.4,53475,6600,1961,video.movie,4,1,23,144,139,2,2057.00000,110.00000,1947,2167
titles02/index.html.1335,tt0056058,Harakiri (1962),harakiri,http://www.imdb.com/title/tt0056058/,8.6,13453,7980,1962,video.movie,8,2,15,47,140,3,3057.00000,2417.70635,643,6361
titles02/index.html.5360,tt0056119,La jetée (1962),la jet e,http://www.imdb.com/title/tt0056119/,8.4,15820,1680,1962,video.movie,1,0,10,56,101,3,2938.66667,2495.93354,479,6361
titles03/index.html.1004,tt0057565,Zwischen Himmel und Hölle (1963),zwischen himmel und h lle,http://www.imdb.com/title/tt0057565/,8.3,13993,8580,1963,video.movie,3,3,14,117,72,3,3196.00000,2261.05418,1219,6361
titles03/index.html.1035,tt0058625,Die Frau in den Dünen (1964),die frau in den d nen,http://www.imdb.com/title/tt0058625/,8.3,8532,7380,1964,video.movie,9,1,16,19,59,2,4183.00000,2178.00000,2005,6361
titles03/index.html.1526,tt0077631,Grease (1978),grease,http://www.imdb.com/title/tt0077631/,7.2,123712,6600,1978,video.movie,3,7,99,772,324,2,1197.50000,778.50000,419,1976
titles03/index.html.1565,tt0079501,Mad Max (1979),mad max,http://www.imdb.com/title/tt0079501/,7,95677,5280,1979,video.movie,4,4,46,1241,228,3,2039.66667,93.09971,1947,2167
titles02/index.html.2480,tt0079817,Rocky II (1979),rocky ii,http://www.imdb.com/title/tt0079817/,7.1,90550,7140,1979,video.movie,2,1,58,107,141,2,3309.00000,3052.00000,257,6361
titles02/index.html.4808,tt0082198,Conan\, der Barbar (1982),conan der barbar,http://www.imdb.com/title/tt0082198/,6.9,93600,7740,1982,video.movie,1,7,35,1794,308,3,1707.66667,502.12969,1009,2167
titles03/index.html.1635,tt0082340,Die Klapperschlange (1981),die klapperschlange,http://www.imdb.com/title/tt0082340/,7.2,69057,5940,1981,video.movie,0,0,35,807,258,1,2167.00000,0.00000,2167,2167
titles03/index.html.1703,tt0084827,Tron (1982),tron,http://www.imdb.com/title/tt0084827/,6.8,78310,5760,1982,video.movie,1,6,31,1549,261,2,2057.00000,110.00000,1947,2167
titles02/index.html.6337,tt0087538,Karate Kid (1984),karate kid,http://www.imdb.com/title/tt0087538/,7.2,90528,7560,1984,video.movie,2,2,31,1217,207,3,3200.00000,2279.42931,1072,6361
titles01/tt0036868,tt0036868,Die besten Jahre unseres Lebens (1946),die besten jahre unseres lebens,http://www.imdb.com/title/tt0036868/,8.3,30002,10320,1946,video.movie,13,1,15,129,218,3,3023.66667,2413.70895,734,6361
titles03/index.html.389,tt0037674,Kinder des Olymp (1945),kinder des olymp,http://www.imdb.com/title/tt0037674/,8.3,11944,11400,1945,video.movie,1,0,44,84,87,2,4168.50000,2192.50000,1976,6361
titles01/tt0040897,tt0040897,Der Schatz der Sierra Madre (1948),der schatz der sierra madre,http://www.imdb.com/title/tt0040897/,8.4,59298,7560,1948,video.movie,12,4,41,149,190,3,3491.66667,2030.91200,1947,6361
titles01/tt0044741,tt0044741,Ikiru - Einmal richtig leben (1952),ikiru einmal richtig leben,http://www.imdb.com/title/tt0044741/,8.4,29478,8580,1952,video.movie,5,0,13,57,136,1,6361.00000,0.00000,6361,6361
titles03/index.html.655,tt0046268,Lohn der Angst (1953),lohn der angst,http://www.imdb.com/title/tt0046268/,8.3,24710,9000,1953,video.movie,5,0,23,93,123,3,3437.66667,2067.24444,1947,6361
titles02/index.html.1336,tt0046438,Die Reise nach Tokio (1953),die reise nach tokio,http://www.imdb.com/title/tt0046438/,8.3,18631,8160,1953,video.movie,2,0,13,169,100,1,6361.00000,0.00000,6361,6361
titles02/index.html.3557,tt0059800,James Bond 007 - Feuerball (1965),james bond feuerball,http://www.imdb.com/title/tt0059800/,7,63573,7800,1965,video.movie,3,4,55,242,248,3,2040.66667,92.73738,1947,2167
titles01/tt0031679,tt0031679,Mr. Smith geht nach Washington (1939),mr smith geht nach washington,http://www.imdb.com/title/tt0031679/,8.4,58169,7740,1939,video.movie,4,10,34,110,226,1,6361.00000,0.00000,6361,6361
titles02/index.html.345,tt0035446,Sein oder Nichtsein (1942),sein oder nichtsein,http://www.imdb.com/title/tt0035446/,8.3,15160,5940,1942,video.movie,2,1,13,114,88,2,2682.50000,1948.50000,734,4631
titles03/index.html.925,tt0055254,101 Dalmatiner (1961),dalmatiner,http://www.imdb.com/title/tt0055254/,7.2,74217,4740,1961,video.movie,0,2,50,20,82,3,1306.33333,458.42944,900,1947
titles01/tt0015864,tt0015864,Goldrausch (1925),goldrausch,http://www.imdb.com/title/tt0015864/,8.3,45319,5700,1925,video.movie,2,1,35,110,122,3,2550.00000,1514.22742,1072,4631
titles01/tt0017925,tt0017925,Der General (1926),der general,http://www.imdb.com/title/tt0017925/,8.3,37521,6420,1926,video.movie,1,1,53,123,219,3,2915.00000,1216.71470,1947,4631
titles03/index.html.63,tt0018455,Sonnenaufgang (1927),sonnenaufgang,http://www.imdb.com/title/tt0018455/,8.4,21201,6360,1927,video.movie,2,1,18,93,171,2,4168.50000,2192.50000,1976,6361
titles01/tt0025316,tt0025316,Es geschah in einer Nacht (1934),es geschah in einer nacht,http://www.imdb.com/title/tt0025316/,8.3,46503,6300,1934,video.movie,4,1,40,183,211,2,3303.50000,1327.50000,1976,4631
titles01/tt0012349,tt0012349,Der Vagabund und das Kind (1921),der vagabund und das kind,http://www.imdb.com/title/tt0012349/,8.4,40550,3240,1921,video.movie,1,0,19,96,85,3,4021.33333,2201.84019,1072,6361
titles03/index.html.32,tt0014429,Ausgerechnet Wolkenkratzer (1923),ausgerechnet wolkenkratzer,http://www.imdb.com/title/tt0014429/,8.3,10070,4200,1923,video.movie,1,1,13,2,65,3,2870.66667,1244.79994,1976,4631
titles03/index.html.3185,tt0240200,Water (2005),water,http://www.imdb.com/title/tt0240200/,7.8,10670,7020,2005,video.movie,14,12,26,190,133,2,4168.50000,2192.50000,1976,6361
titles02/index.html.6246,tt0375611,Black (2005),black,http://www.imdb.com/title/tt0375611/,8.2,16637,7320,2005,video.movie,28,3,2,7,164,1,6361.00000,0.00000,6361,6361
titles03/index.html.3959,tt0389557,Black Book (2006),black book,http://www.imdb.com/title/tt0389557/,7.9,51494,8700,2006,video.movie,14,17,27,232,225,3,3033.33333,2409.54827,734,6361
titles02/index.html.2793,tt0412080,Mit Herz und Hand (2005),mit herz und hand,http://www.imdb.com/title/tt0412080/,7.9,37508,7620,2005,video.movie,10,5,18,22,244,3,2434.33333,2782.06510,257,6361
titles02/index.html.2229,tt0418455,Adams Äpfel (2005),adams pfel,http://www.imdb.com/title/tt0418455/,7.9,25367,5640,2005,video.movie,19,13,4,23,48,3,4333.33333,1789.52626,2008,6361
titles02/index.html.3101,tt0421082,Control (2007),control,http://www.imdb.com/title/tt0421082/,7.8,42024,7320,2007,video.movie,27,24,12,9,138,3,2503.00000,2729.52304,463,6361
titles03/index.html.4206,tt0436613,Murderball (2005),murderball,http://www.imdb.com/title/tt0436613/,7.8,8168,5280,2005,video.movie,17,7,27,135,68,2,652.50000,395.50000,257,1048
titles02/index.html.5765,tt0456144,Lage Raho Munna Bhai (2006),lage raho munna bhai,http://www.imdb.com/title/tt0456144/,8.2,12161,8640,2006,video.movie,14,13,0,0,105,3,4322.66667,1803.39649,1976,6361
titles03/index.html.4303,tt0456149,Der Tod des Herrn Lazarescu (2005),der tod des herrn lazarescu,http://www.imdb.com/title/tt0456149/,7.9,8634,9000,2005,video.movie,28,6,6,80,73,1,6361.00000,0.00000,6361,6361
titles02/index.html.7036,tt0457655,Efter brylluppet (2006),efter brylluppet,http://www.imdb.com/title/tt0457655/,7.8,19088,7200,2006,video.movie,10,16,9,7,86,1,6361.00000,0.00000,6361,6361
titles02/index.html.3470,tt0808417,Persepolis (2007),persepolis,http://www.imdb.com/title/tt0808417/,8,55504,5760,2007,video.movie,20,28,26,246,150,3,2648.66667,2626.48312,685,6361
titles02/index.html.6557,tt0880502,Auf der anderen Seite (2007),auf der anderen seite,http://www.imdb.com/title/tt0880502/,7.9,21898,6960,2007,video.movie,27,11,5,50,55,1,6361.00000,0.00000,6361,6361
titles03/index.html.5037,tt0923752,The King of Kong (2007),the king of kong,http://www.imdb.com/title/tt0923752/,8.2,26357,4740,2007,video.movie,5,4,13,328,96,3,663.33333,323.28763,257,1048
titles03/index.html.5038,tt0923811,Evangerion shin gekijôban: Jo (2007),evangerion shin gekij ban jo,http://www.imdb.com/title/tt0923811/,7.8,8405,5880,2007,video.movie,0,0,6,0,27,2,1533.50000,633.50000,900,2167
titles02/index.html.6927,tt1032846,4 Monate\, 3 Wochen und 2 Tage (2007),monate wochen und tage,http://www.imdb.com/title/tt1032846/,7.9,38228,6780,2007,video.movie,33,26,15,32,165,1,6361.00000,0.00000,6361,6361
titles03/index.html.5224,tt1051907,Kabadayi - Für Liebe und Ehre (2007),kabadayi f r liebe und ehre,http://www.imdb.com/title/tt1051907/,7.9,8672,9060,2007,video.movie,0,0,0,0,15,3,3512.00000,2015.59272,2008,6361
titles03/index.html.5329,tt1132623,Ein Leben für den Tod (TV Movie 2010),ein leben f r den tod tv movie,http://www.imdb.com/title/tt1132623/,7.8,17990,8040,2010,video.movie,5,26,30,373,49,2,3523.00000,2838.00000,685,6361
titles02/index.html.1217,tt1149362,Das weiße Band - Eine deutsche Kindergeschichte (2009),das wei e band eine deutsche kindergeschichte,http://www.imdb.com/title/tt1149362/,7.8,41551,8640,2009,video.movie,50,25,40,993,177,2,3790.00000,2571.00000,1219,6361
titles02/index.html.3471,tt1185616,Waltz with Bashir (2008),waltz with bashir,http://www.imdb.com/title/tt1185616/,8,37524,5400,2008,video.movie,41,27,26,360,144,3,877.66667,149.03318,685,1048
titles03/index.html.5418,tt1188996,My Name Is Khan (2010),my name is khan,http://www.imdb.com/title/tt1188996/,7.8,40079,9900,2010,video.movie,9,11,7,988,225,3,3447.33333,2060.30747,1976,6361
titles03/index.html.5422,tt1190539,The Chaser (2008),the chaser,http://www.imdb.com/title/tt1190539/,7.9,24232,7500,2008,video.movie,6,5,6,34,89,3,3458.00000,2052.73135,2005,6361
titles02/index.html.5420,tt1216496,Madeo (2009),madeo,http://www.imdb.com/title/tt1216496/,7.8,18654,7680,2009,video.movie,19,21,10,69,80,3,3196.00000,2261.05418,1219,6361
titles01/tt1255953,tt1255953,Die Frau die singt - Incendies (2010),die frau die singt incendies,http://www.imdb.com/title/tt1255953/,8.2,45292,8340,2010,video.movie,36,10,16,558,118,3,2771.33333,2545.98852,734,6361
titles03/index.html.5541,tt1286537,Food\, Inc. (2008),food inc,http://www.imdb.com/title/tt1286537/,7.9,32414,5640,2008,video.movie,6,10,16,6,110,1,1048.00000,0.00000,1048,1048
titles03/index.html.5592,tt1327035,Dev.D (2009),dev d,http://www.imdb.com/title/tt1327035/,8.1,13521,8640,2009,video.movie,6,11,4,48,102,3,4322.66667,1803.39649,1976,6361
titles02/index.html.1218,tt1360860,Alles über Elly (2009),alles ber elly,http://www.imdb.com/title/tt1360860/,8.2,14680,7140,2009,video.movie,13,8,5,15,29,2,3790.00000,2571.00000,1219,6361
titles02/index.html.5232,tt1527788,The Man from Nowhere (2010),the man from nowhere,http://www.imdb.com/title/tt1527788/,7.9,28184,7140,2010,video.movie,5,4,25,16,68,3,2060.00000,75.67034,2005,2167
titles01/tt1555149,tt1555149,Tropa de Elite 2 - O Inimigo Agora É Outro (2010),tropa de elite o inimigo agora outro,http://www.imdb.com/title/tt1555149/,8.1,46844,6900,2010,video.movie,23,11,7,111,59,3,3512.00000,2015.59272,2008,6361
titles02/index.html.5541,tt1562872,Man lebt nur einmal (2011),man lebt nur einmal,http://www.imdb.com/title/tt1562872/,8.1,26067,9300,2011,video.movie,16,16,0,0,105,3,4313.00000,1815.98311,1947,6361
titles03/index.html.5859,tt1569923,Batman: Under the Red Hood (Video 2010),batman under the red hood video,http://www.imdb.com/title/tt1569923/,8,20032,4500,2010,video.movie,0,0,6,207,74,3,1691.66667,563.54375,900,2167
titles03/index.html.5877,tt1588170,I Saw the Devil (2010),i saw the devil,http://www.imdb.com/title/tt1588170/,7.8,48252,8460,2010,video.movie,11,8,10,97,150,3,3458.00000,2052.73135,2005,6361
titles03/index.html.5905,tt1602620,Liebe (2012),liebe,http://www.imdb.com/title/tt1602620/,7.8,52232,7620,2012,video.movie,54,39,51,1445,167,2,4168.50000,2192.50000,1976,6361
titles03/index.html.6103,tt1772925,Jiro Dreams of Sushi (2011),jiro dreams of sushi,http://www.imdb.com/title/tt1772925/,7.9,14817,4860,2011,video.movie,0,0,11,143,43,1,1048.00000,0.00000,1048,1048
titles02/index.html.2432,tt1821549,Nebraska (2013),nebraska,http://www.imdb.com/title/tt1821549/,7.9,38035,6900,2013,video.movie,26,61,88,1751,169,2,4154.00000,2207.00000,1947,6361
titles03/index.html.6276,tt1942884,Indie Game: The Movie (2012),indie game the movie,http://www.imdb.com/title/tt1942884/,7.8,11018,5640,2012,video.movie,1,2,8,108,18,1,1048.00000,0.00000,1048,1048
titles03/index.html.6428,tt2125608,Searching for Sugar Man (2012),searching for sugar man,http://www.imdb.com/title/tt2125608/,8.2,32890,5160,2012,video.movie,32,19,31,731,99,3,732.00000,241.12652,463,1048
titles02/index.html.5546,tt2181931,Englisch für Anfänger (2012),englisch f r anf nger,http://www.imdb.com/title/tt2181931/,7.9,12038,8040,2012,video.movie,2,10,0,0,90,3,4021.33333,2201.84019,1072,6361
titles03/index.html.6480,tt2209418,Before Midnight (2013),before midnight,http://www.imdb.com/title/tt2209418/,8,52229,6540,2013,video.movie,9,19,35,1507,218,2,4168.50000,2192.50000,1976,6361
titles03/index.html.6487,tt2213054,Kai po che! (2013),kai po che,http://www.imdb.com/title/tt2213054/,7.8,11737,7200,2013,video.movie,8,34,10,0,69,2,3309.00000,3052.00000,257,6361
titles03/index.html.6537,tt2283748,OMG: Oh My God! (2012),omg oh my god,http://www.imdb.com/title/tt2283748/,8.1,13259,7500,2012,video.movie,1,7,0,0,88,3,4021.33333,2201.84019,1072,6361
titles02/index.html.7015,tt2370248,Short Term 12 (2013),short term,http://www.imdb.com/title/tt2370248/,8.1,14109,5760,2013,video.movie,21,29,9,676,58,1,6361.00000,0.00000,6361,6361
titles03/index.html.6606,tt2375605,The Act of Killing (2012),the act of killing,http://www.imdb.com/title/tt2375605/,8.2,11382,6900,2012,video.movie,35,12,9,837,72,2,845.50000,202.50000,643,1048
titles02/index.html.6249,tt2377938,Special Chabbis (2013),special chabbis,http://www.imdb.com/title/tt2377938/,7.8,13212,8640,2013,video.movie,0,0,0,101,92,3,3458.00000,2052.73135,2005,6361
titles02/index.html.6919,tt2404461,Le Passé - Das Vergangene (2013),le pass das vergangene,http://www.imdb.com/title/tt2404461/,8.1,17579,7800,2013,video.movie,7,20,50,55,55,2,3790.00000,2571.00000,1219,6361
titles03/index.html.6662,tt2545118,Blackfish (2013),blackfish,http://www.imdb.com/title/tt2545118/,8.1,20518,4980,2013,video.movie,7,14,10,206,90,1,1048.00000,0.00000,1048,1048
titles03/index.html.2475,tt0112817,Dead Man (1995),dead man,http://www.imdb.com/title/tt0112817/,7.8,58794,7260,1995,video.movie,5,6,20,0,309,3,2584.66667,2682.43376,384,6361
titles03/index.html.2495,tt0113568,Ghost in the Shell (1995),ghost in the shell,http://www.imdb.com/title/tt0113568/,8,57016,4980,1995,video.movie,5,2,36,306,228,3,1428.66667,538.07827,900,2167
titles03/index.html.2502,tt0113824,Stimme des Herzens (1995),stimme des herzens,http://www.imdb.com/title/tt0113824/,8,18811,6660,1995,video.movie,0,0,5,0,92,3,2777.66667,2534.77209,900,6361
titles01/tt0114787,tt0114787,Underground (1995),underground,http://www.imdb.com/title/tt0114787/,8.2,30610,10200,1995,video.movie,6,6,10,38,118,3,3908.66667,2353.31062,734,6361
titles02/index.html.2064,tt0115640,Die erste Liebe (1996),die erste liebe,http://www.imdb.com/title/tt0115640/,7.9,14623,5400,1996,video.movie,4,3,26,68,150,3,4322.66667,1803.39649,1976,6361
titles02/index.html.4346,tt0115751,Breaking the Waves (1996),breaking the waves,http://www.imdb.com/title/tt0115751/,7.9,38661,9540,1996,video.movie,43,17,22,184,218,2,4168.50000,2192.50000,1976,6361
